ID,mod01,mod02,mod03,mod04,c_mod,z_mod,Categ,mod01_01,mod01_02,mod01_03,mod01_04,mod01_05,c_mod1,z_mod1,mod02_01,mod02_02,mod02_03,mod02_04,mod02_05,mod02_06,mod02_07,c_mod2,z_mod2,mod03_01,mod03_02,mod03_03,mod03_04,mod03_05,mod03_06,mod03_07,c_mod3,z_mod3,mod04_01,mod04_02,mod04_03,mod04_04,mod04_05,mod04_06,c_mod4,z_mod4,Reg_hab_dens,Riv_net_disp_dist,Glac_lake_marine_dist,Time_since_glac,Surface_area,Max_depth,Secchi_depth,Prop_shield_litho,Clim_MWMT,Clim_MCMT,Clim_MSP,Clim_PAS
IDL47191,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,-1.53746785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,26713.1307,0,10,13.1,8,4.2,0,15.9852459,-15.33442623,431.8852459,340.1311475
IDL47192,0,1,0,0,0.5,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,-1.53746785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,6790.330885,0,10,22.1,26.6,6.5,1,16.53770492,-14.1704918,430.4918033,335.3114754
IDL47193,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.101069,114840.5303,32535.75036,9.5,18.1,15.8,4.059785149,1,16.34098361,-16.40655738,431.1311475,337.9836066
IDL47194,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,125097.1857,37385.33838,9.5,11.5,14.9,3.2,1,16.39180328,-17.09180328,403.7704918,291.2786885
IDL47196,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,334082.4954,34754.1348,9.5,5.6,7.9,2.4,1,15.61147541,-17.18688525,414.3606557,313.3278689
IDL47197,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,334082.4954,34136.6448,9.5,4.6,7,3.4,1,15.61147541,-17.16393443,414.6393443,313.9672131
IDL47199,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.434884623,0.101069,90846.18443,33702.81472,9.5,34.7,7.6,2.6,1,15.63278689,-17.13934426,414.8032787,313.7377049
IDL47201,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48,0.461874073,0.067953,152256.8144,43354.45516,9.5,6.3,8.2,3.2,1,15.56393443,-17.76885246,406.2131148,298.3442623
IDL47203,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.133313273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,157281.4342,45231.05411,9.5,8.5,2,1.5,1,15.54098361,-17.9,408.7213115,301.8688525
IDL47204,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.434884623,0.067953,85717.32759,15850.33071,9.5,18.3,6.1,2.6,0.181808543,15.72131148,-16.96065574,401.2622951,285.5409836
IDL47205,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,37235.0212,6427.156934,10,91.5,38.1,6.4,0.189741,16.24754098,-15.58852459,431.5245902,338.3442623
IDL47206,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.067953,137958.3784,31924.02843,9.5,31.7,4.9,3.3,1,15.6852459,-17.62786885,402.0491803,287.5737705
IDL47207,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.067953,139856.8476,33177.82076,9.5,23.9,31.8,3.3,1,15.73934426,-17.63934426,401.442623,285.6557377
IDL47208,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.067953,139713.7877,32526.99791,9.5,12.9,13.2,3.3,1,15.73114754,-17.62459016,401.2622951,285.6885246
IDL47212,0,1,0,0,0.486111111,1.217908074,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.72,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,201231.273,46328.45078,9.5,55.5,30.1,4.9,1,15.89836066,-18.16885246,393.5081967,277.8688525
IDL47213,0,1,0,0,0,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.444444444,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,22048.63952,7345.211459,10,26.5,11.6,4.5,1,16.15901639,-14.68688525,443.8360656,371.7704918
IDL47214,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.053661,546417.6349,5209.407556,9,178.7,11,3,1,16.40655738,-18.25081967,397.3278689,281.4918033
IDL47215,0,1,0,0,0.486111111,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,144587.1161,31845.25163,9.5,2.8,5.5,4.6,1,15.90327869,-17.59836066,398.6557377,277.295082
IDL47216,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,-0.815487937,0.067953,117566.7024,38017.95489,9.5,14.5,8.5,2.7,1,16.13934426,-17.91311475,394.704918,267.9672131
IDL47217,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,1548.779645,0,10,20.1,20,3.7,1,15.86721311,-14.19016393,404.557377,308.3606557
IDL47218,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,138574.1356,9360.087769,9.5,177,17,3.3,1,16.44262295,-17.92459016,403.6885246,288.1639344
IDL47219,0,0,0,1,0,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.123622701,0.101069,75199.32097,35375.72323,9.5,288.1,27.5,3.1,1,16.20327869,-16.76721311,405.9836066,297.0983607
IDL47220,0,1,0,0,0.5,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,46874.26782,10243.30968,10,149.7,25.6,7.6,1,16.22622951,-15.78196721,428.4918033,335.7213115
IDL47221,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.625,-2.161391291,0.067953,156905.1906,35711.42075,9.5,107.8,28,5.2,1,15.71639344,-17.75081967,402.1147541,288.147541
IDL47223,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,3239.968016,3802.010914,10,23,37.2,4.7,1,16.74590164,-13.46557377,436.9180328,357.7540984
IDL47224,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,104590.4023,24195.40598,9.5,100.4,34.2,5.5,1,16.33770492,-16.65901639,426.5901639,329.8360656
IDL47225,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.444444444,-1.052377865,0.101069,2746.24325,0,10,68,22.6,3.7,1,16.55901639,-14.50491803,425.6393443,328.9344262
IDL47226,0,0,0,1,0.375,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.101069,75149.64966,17070.54678,9.5,46.9,7,1.8,0.070432735,15.85245902,-16.4704918,424.0819672,326.0163934
IDL47227,0,0,0,1,0.46,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.489795918,1.299623267,0.101069,60396.40477,25484.70171,9.5,3130.3,119,4.5,0.986792837,16.37704918,-16.11803279,419.5409836,318.0819672
IDL47229,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,68755.28098,14886.37922,10,163.1,15.3,3.8,1,16.08852459,-14.77540984,448.2295082,381.7213115
IDL47230,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.101069,90395.94549,38155.21998,9.5,24.2,5,5,1,15.5557377,-17.23114754,411.3770492,310.8360656
IDL47231,0,1,0,0,0,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.666666667,-0.985427481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,25429.90902,6109.050034,10,13.6,24.3,3.5,1,16.13770492,-14.17540984,443.6229508,376.5901639
IDL47232,0,1,0,0,0.59375,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,99502.29574,18827.56288,9.5,667.7,17.7,5.1,1,16.50655738,-16.74098361,415.6721311,309.0491803
IDL47233,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612244898,0.123622701,0.067953,167258.8493,41817.9069,9.5,570,24.4,2.6,1,16.11147541,-18.2852459,385.1147541,265.147541
IDL47234,0,1,0,0,0.48,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,56022.74482,13620.9374,10,145.3,91.4,3.4,1,15.69672131,-16.4704918,427.0655738,331.8032787
IDL47235,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,80215.30044,32181.54468,9.5,103.3,13.4,3.5,1,15.0852459,-16.6557377,413.1967213,321.1147541
IDL47236,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,-2.228378432,0.051717,82702.98513,43653.88002,10,91.9,35.5,3.2,1,16.1852459,-15.75245902,445.6885246,374.8852459
IDL47237,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.611111111,0.123622701,0.067953,111061.2174,31655.97835,9.5,138,15.1,1.8,1,16.14918033,-17.76557377,395.5737705,269.0819672
IDL47238,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.101069,77431.34394,34792.88164,9.5,72.2,13.1,7,1,15.53114754,-16.88196721,410.8360656,311.2459016
IDL47239,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.444444444,1.299623267,0.101069,85507.5105,23894.80517,9.5,156.2,28.4,3.8,1,16.59016393,-16.65737705,408.147541,298.442623
IDL47240,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,0.696429357,0.067953,199863.7349,36937.24389,9.5,115.9,8.3,2,1,15.61967213,-17.19016393,411.8852459,309.9180328
IDL47241,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,-1.728306065,0.101069,108469.0376,21867.50062,9.5,196.3,13,2.6,1,16.60655738,-17.25737705,400.0983607,283.557377
IDL47242,0,1,0,0,0.48,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,116074.0377,42091.22937,9.5,317.1,23.2,3.1,1,16.08360656,-17.29836066,405.0983607,294.9508197
IDL47243,0,0,0,1,0.375,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.101069,30988.77625,1953.859989,10,10.4,32.9,6.6,1,16.28688525,-15.3,434.5081967,345.3114754
IDL47245,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.775510204,-0.897079065,0.027354,5159.323473,0,10,126.3,24.5,5,1,16.26229508,-12.50983607,387.5409836,274.6393443
IDL47246,0,0,0,1,0.375,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.444444444,1.299623267,0.101069,417.356559,0,10,69.5,10.7,4.1,1,16.67213115,-14.3147541,421.0983607,323.3114754
IDL47247,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.101069,31314.17566,4599.940155,10,322,17.1,4.1,1,16.42459016,-15.15737705,430.4098361,346.7540984
IDL47248,0,1,0,0,0.571428571,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,-1.53746785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,17697.34745,0,10,30.9,21,4.1,1,16.47868852,-14.56229508,431.9672131,342.557377
IDL47249,0,1,0,0,0.32,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,70838.37821,12392.96226,10,588.6,33.6,4.1,1,16.04262295,-14.7295082,446.8360656,381.5245902
IDL47250,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612244898,0.123622701,0.067953,123782.4089,39666.13773,9.5,128.9,6.4,3.7,1,16.03442623,-17.86721311,394.5081967,271.6065574
IDL47252,0,1,0,0,0.5,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,35614.20473,7339.668754,10,69.2,27.8,4.9,0.777368903,16.25081967,-15.59344262,429.0983607,332.6557377
IDL47253,0,1,0,0,0.46875,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,50965.30779,7618.689735,10,59.7,52.7,3.7,1,16.29836066,-14.73934426,439.5081967,363.5081967
IDL47254,0,1,0,0,0,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.375,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,125323.1796,34516.4589,9.5,2.7,1.4,1.4,1,15.98196721,-17.71639344,397.4754098,275.2295082
IDL47255,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693877551,-0.815487937,0.101069,29737.02622,2018.910243,10,75.8,12.5,4.3,0.926548036,16.18688525,-15.46885246,433.442623,338.5245902
IDL47256,0,1,0,0,0,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,13256.35205,0,10,3.4,8.5,2.7,1,16.26065574,-15.20163934,438.2131148,347.4262295
IDL47257,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.985427481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,75820.59988,15182.89756,10,102,6.1,2,0.441677315,16.10655738,-14.64098361,446.2459016,381.5737705
IDL47258,0,0,0,1,0.277777778,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.051717,25099.03195,0,10,202,14.9,4.5,1,16.37377049,-14.79672131,438.3278689,358.4590164
IDL47259,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.375,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,31496.38386,8443.051148,10,222.6,65.6,6.4,1,15.36229508,-15.47704918,418.7704918,332.6721311
IDL47260,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,34212.96932,8827.757684,10,836.9,61,7,0.861716038,15.33442623,-15.48032787,418.557377,332.3442623
IDL47261,0,1,0,0,0.5,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,18393.00775,2075.925535,10,43.1,20.1,5.5,1,15.28688525,-15.16065574,416.9016393,335.1311475
IDL47264,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.489795918,1.299623267,0.051717,10288.10108,2656.520142,10,332.9,29.9,2.9,1,16.92786885,-13.16557377,424.8688525,342.8688525
IDL47265,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.123622701,0.051717,24610.76451,13407.94986,10,3215.8,76,3.6,0.997997575,16.09508197,-14.37704918,450.442623,400.4098361
IDL47267,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,22675.05184,0,10,18.3,14,7.6,1,16.20655738,-15.35409836,434.8360656,340.6885246
IDL47268,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.101069,111730.4998,33502.07814,9.5,110.5,10.7,3.2,1,16.22622951,-16.73770492,415.0819672,309.8360656
IDL47269,0,0,0,1,0.40625,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.123622701,0.101069,140793.1732,15124.63207,9.5,1005.6,2.4,1.1,1,16.29508197,-17.91311475,385.6065574,268.5081967
IDL47270,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,-0.233155903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,25194.35519,4377.521439,10,1.9,15.3,8.1,1,16.10819672,-14.51967213,444.2459016,371.9016393
IDL47271,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.571428571,1.299623267,0.101069,91601.62199,20439.17988,9.5,969.8,31.4,2.9,1,16.6557377,-16.72295082,405.0655738,292.9016393
IDL47273,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.696429357,0.053661,543570.8723,2966.145844,9,83.1,11,2.1,1,16.40983607,-18.2852459,398.0491803,281.3278689
IDL47274,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693877551,-0.815487937,0.078646,678251.3347,28531.4962,9.5,1321.1,4,2.1,1,16.14590164,-17.9442623,388.4590164,270.5901639
IDL47276,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.434884623,0.051717,4455.161604,0,10,22.4,35.5,5.5,1,16.52131148,-14.46393443,432.1967213,341.2786885
IDL47277,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.067953,149207.3333,41570.9406,9.5,61.9,11.3,2.4,1,16.1442623,-18.48852459,390.9016393,266.5901639
IDL47278,0,1,0,0,0,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,24395.84908,12335.00666,10,8.4,18,9,1,16.06393443,-14.46557377,454.9344262,405.9016393
IDL47279,0,1,0,0,0.48,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,609.938681,0,10,4.6,10.7,3.4,1,16.62295082,-13.95245902,422.0655738,328.8360656
IDL47280,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,334082.4954,30191.68189,9.5,9.7,9.8,5.8,1,15.66065574,-17.46721311,401.4590164,287.852459
IDL47281,0,1,0,0,0,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,25154.58445,11979.94443,10,33.8,37.5,12.5,1,16.06721311,-14.44098361,454.9180328,405.5409836
IDL47282,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,83011.08919,30778.88254,9.5,109.6,15.9,3.5,1,15.16885246,-16.71639344,412.7540984,316.7377049
IDL47283,0,1,0,0,0.375,1.885406855,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.722222222,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,334082.4954,29063.81435,9.5,5.9,7.9,5.5,1,15.66065574,-17.38688525,401.4098361,288.5409836
IDL47284,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,334082.4954,0,10,1.6,4,2.3,1,16.42786885,-14.8147541,435,346.3770492
IDL47285,0,0,0,1,0.18,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.716049383,0.461874073,0.067953,89033.4471,20713.41178,9.5,28.5,19.2,3.8,1,15.8295082,-17.13442623,398.3442623,280.2131148
IDL47286,0,0,0,1,0,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.123622701,0.078646,737162.8179,14168.36097,9.5,2455.2,13.1,1.8,1,16.50327869,-17.78852459,388.8852459,269.7377049
IDL47287,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.444444444,-1.052377865,0.101069,63492.79224,25811.17295,9.5,312.9,8.7,2.6,1,15.54918033,-16.67704918,415.3606557,317.5081967
IDL47288,0,0,0,1,0.345679012,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612244898,0.123622701,0.101069,33276.72715,5477.142355,10,20.3,21.9,4,1,16.50819672,-15.0442623,429.2459016,345.3442623
IDL47289,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693877551,-0.815487937,0.067953,163040.1261,47985.6044,9.5,54.9,20.1,3.5,1,15.59344262,-17.53934426,405.6885246,300.1311475
IDL47290,0,1,0,0,0.54,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.444444444,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,55809.24628,7801.172817,10,197.8,42.1,5.8,1,16.23606557,-14.70655738,441.4590164,366.8196721
IDL47292,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.067953,155523.5882,35828.92782,9.5,143.1,14.6,3.8,1,15.44590164,-17.31147541,407.5901639,305.0655738
